销售日期,单品名称,分类名称,单品销量(天)
2023-04-28,双孢菇(盒),食用菌,14.0
2023-04-28,圆茄子,茄类,3.454
2023-04-28,奶白菜(份),花叶类,35.0
2023-04-28,姜蒜小米椒组合装(小份),辣椒类,7.0
2023-04-28,娃娃菜,花叶类,11.0
2023-04-28,小皱皮(份),辣椒类,12.0
2023-04-28,小米椒(份),辣椒类,22.0
2023-04-28,小青菜,花叶类,17.726
2023-04-28,杏鲍菇,食用菌,5.31
2023-04-28,枝江青梗散花,花菜类,11.007
2023-04-28,洪湖藕带,水生根茎类,0.839
2023-04-28,海鲜菇(包),食用菌,13.0
2023-04-28,白玉菇(袋),食用菌,5.0
2023-04-28,竹叶菜,花叶类,7.953
2023-04-28,紫茄子,茄类,13.763
2023-04-28,红椒,辣椒类,1.826
2023-04-28,芜湖青椒,辣椒类,2.384
2023-04-28,芥菜,花叶类,0.115
2023-04-28,苋菜,花叶类,7.232
2023-04-28,菜心,花叶类,6.764
2023-04-28,菠菜(份),花叶类,15.0
2023-04-28,虫草花(份),食用菌,6.0
2023-04-28,螺丝椒(份),辣椒类,24.0
2023-04-28,蟹味菇与白玉菇双拼(盒),食用菌,2.0
2023-04-28,西兰花,花菜类,11.799
2023-04-28,西峡花菇,食用菌,5.468
2023-04-28,野藕,水生根茎类,7.199
2023-04-28,金针菇(盒),食用菌,31.0
2023-04-28,青红杭椒组合装(份),辣椒类,7.0
2023-04-28,青线椒(份),辣椒类,6.0
2023-04-28,青茄子,茄类,4.924
2023-04-28,马齿苋,花叶类,0.201
2023-04-28,高瓜,水生根茎类,0.872
2023-04-28,黄白菜,花叶类,6.762
2023-04-29,七彩椒,辣椒类,1.64
2023-04-29,上海青,花叶类,6.843
2023-04-29,云南油麦菜(份),花叶类,19.0
2023-04-29,云南生菜(份),花叶类,38.0
2023-04-29,净藕,水生根茎类,12.982
2023-04-29,双孢菇(盒),食用菌,30.0
2023-04-29,圆茄子,茄类,0.729
2023-04-29,奶白菜(份),花叶类,22.0
2023-04-29,姜蒜小米椒组合装(小份),辣椒类,12.0
2023-04-29,娃娃菜,花叶类,17.0
2023-04-29,小皱皮(份),辣椒类,26.0
2023-04-29,小米椒(份),辣椒类,35.0
2023-04-29,小青菜,花叶类,14.626
2023-04-29,杏鲍菇,食用菌,5.41
2023-04-29,枝江青梗散花,花菜类,16.045
2023-04-29,海鲜菇(包),食用菌,20.0
2023-04-29,白玉菇(袋),食用菌,3.0
2023-04-29,竹叶菜,花叶类,5.932
2023-04-29,紫茄子,茄类,27.358999999999998
2023-04-29,红椒,辣椒类,3.265
2023-04-29,红莲藕带,水生根茎类,2.442
2023-04-29,红薯尖,花叶类,3.513
2023-04-29,芜湖青椒,辣椒类,43.398
2023-04-29,苋菜,花叶类,9.865
2023-04-29,茼蒿,花叶类,5.463
2023-04-29,菜心,花叶类,4.372
2023-04-29,菠菜(份),花叶类,15.0
2023-04-29,虫草花(份),食用菌,1.0
2023-04-29,螺丝椒(份),辣椒类,26.0
2023-04-29,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-04-29,西兰花,花菜类,11.532
2023-04-29,西峡花菇,食用菌,5.114
2023-04-29,野藕,水生根茎类,7.319
2023-04-29,金针菇(盒),食用菌,60.0
2023-04-29,银耳(朵),食用菌,2.0
2023-04-29,青尖椒,辣椒类,2.179
2023-04-29,青红杭椒组合装(份),辣椒类,5.0
2023-04-29,青线椒(份),辣椒类,7.0
2023-04-29,青茄子,茄类,9.146
2023-04-29,高瓜,水生根茎类,1.9500000000000002
2023-04-29,黄白菜,花叶类,7.518
2023-04-30,七彩椒,辣椒类,3.463
2023-04-30,上海青,花叶类,3.722
2023-04-30,云南油麦菜(份),花叶类,14.0
2023-04-30,云南生菜(份),花叶类,17.0
2023-04-30,净藕,水生根茎类,5.545
2023-04-30,双孢菇(盒),食用菌,10.0
2023-04-30,圆茄子,茄类,1.2690000000000001
2023-04-30,奶白菜(份),花叶类,25.0
2023-04-30,姜蒜小米椒组合装(小份),辣椒类,5.0
2023-04-30,娃娃菜,花叶类,14.0
2023-04-30,小皱皮(份),辣椒类,5.0
2023-04-30,小米椒(份),辣椒类,25.0
2023-04-30,小青菜,花叶类,10.254999999999999
2023-04-30,杏鲍菇,食用菌,3.697
2023-04-30,枝江青梗散花,花菜类,15.414
2023-04-30,洪湖藕带,水生根茎类,2.026
2023-04-30,海鲜菇(包),食用菌,24.0
2023-04-30,白玉菇(袋),食用菌,4.0
2023-04-30,竹叶菜,花叶类,6.6530000000000005
2023-04-30,紫茄子,茄类,35.189
2023-04-30,红椒,辣椒类,3.371
2023-04-30,红薯尖,花叶类,3.627
2023-04-30,芜湖青椒,辣椒类,40.275
2023-04-30,苋菜,花叶类,6.042
2023-04-30,茼蒿,花叶类,7.319
2023-04-30,菜心,花叶类,3.267
2023-04-30,菠菜(份),花叶类,15.0
2023-04-30,虫草花(份),食用菌,3.0
2023-04-30,螺丝椒(份),辣椒类,25.0
2023-04-30,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-04-30,西兰花,花菜类,10.073
2023-04-30,西峡花菇,食用菌,4.557
2023-04-30,野藕,水生根茎类,6.939
2023-04-30,金针菇(盒),食用菌,47.0
2023-04-30,青尖椒,辣椒类,0.392
2023-04-30,青红杭椒组合装(份),辣椒类,4.0
2023-04-30,青线椒(份),辣椒类,6.0
2023-04-30,青茄子,茄类,7.325
2023-04-30,高瓜,水生根茎类,2.473
2023-04-30,黄白菜,花叶类,6.363
2023-05-01,七彩椒,辣椒类,3.379
2023-05-01,上海青,花叶类,6.106
2023-05-01,云南油麦菜(份),花叶类,10.0
2023-05-01,云南生菜(份),花叶类,50.0
2023-05-01,净藕,水生根茎类,8.739
2023-05-01,双孢菇(盒),食用菌,19.0
2023-05-01,圆茄子,茄类,1.0939999999999999
2023-05-01,奶白菜(份),花叶类,35.0
2023-05-01,姜蒜小米椒组合装(小份),辣椒类,17.0
2023-05-01,娃娃菜,花叶类,13.0
2023-05-01,小皱皮(份),辣椒类,18.0
2023-05-01,小米椒,辣椒类,1.586
2023-05-01,小米椒(份),辣椒类,18.0
2023-05-01,小青菜,花叶类,8.608
2023-05-01,杏鲍菇,食用菌,2.422
2023-05-01,枝江青梗散花,花菜类,19.756999999999998
2023-05-01,洪湖藕带,水生根茎类,2.195
2023-05-01,海鲜菇(包),食用菌,18.0
2023-05-01,白玉菇(袋),食用菌,3.0
2023-05-01,竹叶菜,花叶类,8.545
2023-05-01,紫茄子,茄类,27.112
2023-05-01,红椒,辣椒类,1.6560000000000001
2023-05-01,红莲藕带,水生根茎类,1.84
2023-05-01,红薯尖,花叶类,4.774
2023-05-01,芜湖青椒,辣椒类,27.236
2023-05-01,苋菜,花叶类,11.292
2023-05-01,茼蒿,花叶类,7.683
2023-05-01,菜心,花叶类,2.877
2023-05-01,菠菜(份),花叶类,13.0
2023-05-01,虫草花(份),食用菌,8.0
2023-05-01,螺丝椒(份),辣椒类,32.0
2023-05-01,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-05-01,西兰花,花菜类,9.632
2023-05-01,西峡花菇,食用菌,3.295
2023-05-01,野藕,水生根茎类,7.458
2023-05-01,金针菇(盒),食用菌,29.0
2023-05-01,青红杭椒组合装(份),辣椒类,11.0
2023-05-01,青线椒(份),辣椒类,9.0
2023-05-01,青茄子,茄类,3.656
2023-05-01,马齿苋,花叶类,0.985
2023-05-01,高瓜,水生根茎类,2.522
2023-05-01,黄白菜,花叶类,8.02
2023-05-02,七彩椒,辣椒类,2.036
2023-05-02,上海青,花叶类,7.367
2023-05-02,云南油麦菜(份),花叶类,17.0
2023-05-02,云南生菜(份),花叶类,36.0
2023-05-02,净藕,水生根茎类,8.758
2023-05-02,双孢菇(盒),食用菌,16.0
2023-05-02,圆茄子,茄类,2.488
2023-05-02,奶白菜(份),花叶类,45.0
2023-05-02,姜蒜小米椒组合装(小份),辣椒类,11.0
2023-05-02,娃娃菜,花叶类,17.0
2023-05-02,小皱皮(份),辣椒类,12.0
2023-05-02,小米椒,辣椒类,0.346
2023-05-02,小青菜,花叶类,8.435
2023-05-02,杏鲍菇,食用菌,6.4830000000000005
2023-05-02,枝江青梗散花,花菜类,11.418
2023-05-02,海鲜菇(包),食用菌,14.0
2023-05-02,白玉菇(袋),食用菌,2.0
2023-05-02,竹叶菜,花叶类,15.47
2023-05-02,紫茄子,茄类,24.094
2023-05-02,红椒,辣椒类,3.175
2023-05-02,红莲藕带,水生根茎类,4.108
2023-05-02,红薯尖,花叶类,2.069
2023-05-02,芜湖青椒,辣椒类,15.602
2023-05-02,苋菜,花叶类,9.029
2023-05-02,茼蒿,花叶类,5.151
2023-05-02,菜心,花叶类,7.716
2023-05-02,菠菜(份),花叶类,20.0
2023-05-02,螺丝椒,辣椒类,8.484
2023-05-02,螺丝椒(份),辣椒类,30.0
2023-05-02,蟹味菇与白玉菇双拼(盒),食用菌,4.0
2023-05-02,西兰花,花菜类,10.947
2023-05-02,西峡花菇,食用菌,3.829
2023-05-02,野藕,水生根茎类,3.314
2023-05-02,金针菇(盒),食用菌,20.0
2023-05-02,青红杭椒组合装(份),辣椒类,12.0
2023-05-02,青线椒(份),辣椒类,9.0
2023-05-02,青茄子,茄类,9.385
2023-05-02,马齿苋,花叶类,1.889
2023-05-02,高瓜,水生根茎类,4.011
2023-05-02,黄白菜,花叶类,6.931
2023-05-03,七彩椒,辣椒类,2.893
2023-05-03,上海青,花叶类,10.950000000000001
2023-05-03,云南油麦菜(份),花叶类,34.0
2023-05-03,云南生菜,花叶类,14.166
2023-05-03,云南生菜(份),花叶类,26.0
2023-05-03,净藕,水生根茎类,4.769
2023-05-03,双孢菇(盒),食用菌,11.0
2023-05-03,奶白菜(份),花叶类,56.0
2023-05-03,姜蒜小米椒组合装(小份),辣椒类,9.0
2023-05-03,娃娃菜,花叶类,20.0
2023-05-03,小皱皮(份),辣椒类,12.0
2023-05-03,小青菜,花叶类,8.362
2023-05-03,杏鲍菇,食用菌,4.168
2023-05-03,枝江青梗散花,花菜类,17.479
2023-05-03,海鲜菇(包),食用菌,12.0
2023-05-03,白玉菇(袋),食用菌,1.0
2023-05-03,竹叶菜,花叶类,14.097
2023-05-03,紫茄子,茄类,22.717
2023-05-03,红椒,辣椒类,2.484
2023-05-03,红薯尖,花叶类,3.218
2023-05-03,芜湖青椒,辣椒类,45.418
2023-05-03,苋菜,花叶类,11.143
2023-05-03,茼蒿,花叶类,10.273
2023-05-03,菜心,花叶类,1.922
2023-05-03,菠菜(份),花叶类,41.0
2023-05-03,虫草花(份),食用菌,2.0
2023-05-03,螺丝椒(份),辣椒类,20.0
2023-05-03,蟹味菇与白玉菇双拼(盒),食用菌,3.0
2023-05-03,西兰花,花菜类,14.892
2023-05-03,西峡花菇,食用菌,4.859
2023-05-03,野藕,水生根茎类,4.95
2023-05-03,金针菇(盒),食用菌,34.0
2023-05-03,青红杭椒组合装(份),辣椒类,2.0
2023-05-03,青线椒(份),辣椒类,2.0
2023-05-03,马齿苋,花叶类,1.2349999999999999
2023-05-03,高瓜,水生根茎类,1.867
2023-05-04,七彩椒,辣椒类,2.48
2023-05-04,上海青,花叶类,2.481
2023-05-04,云南油麦菜(份),花叶类,14.0
2023-05-04,云南生菜,花叶类,7.084
2023-05-04,云南生菜(份),花叶类,6.0
2023-05-04,冰草(盒),花叶类,1.0
2023-05-04,净藕,水生根茎类,3.801
2023-05-04,双孢菇(盒),食用菌,9.0
2023-05-04,奶白菜(份),花叶类,17.0
2023-05-04,姜蒜小米椒组合装(小份),辣椒类,1.0
2023-05-04,娃娃菜,花叶类,11.0
2023-05-04,小皱皮(份),辣椒类,6.0
2023-05-04,小米椒(份),辣椒类,26.0
2023-05-04,小青菜,花叶类,9.396
2023-05-04,杏鲍菇,食用菌,0.679
2023-05-04,枝江青梗散花,花菜类,18.829
2023-05-04,海鲜菇(包),食用菌,13.0
2023-05-04,白玉菇(袋),食用菌,1.0
2023-05-04,紫茄子,茄类,25.655
2023-05-04,红椒,辣椒类,1.271
2023-05-04,红莲藕带,水生根茎类,2.451
2023-05-04,红薯尖,花叶类,9.523
2023-05-04,芜湖青椒,辣椒类,27.66
2023-05-04,茼蒿,花叶类,7.944
2023-05-04,菠菜(份),花叶类,36.0
2023-05-04,虫草花(份),食用菌,2.0
2023-05-04,螺丝椒,辣椒类,10.131
2023-05-04,螺丝椒(份),辣椒类,2.0
2023-05-04,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-05-04,西兰花,花菜类,13.823
2023-05-04,西峡花菇,食用菌,2.273
2023-05-04,野藕,水生根茎类,0.964
2023-05-04,金针菇(盒),食用菌,27.0
2023-05-04,高瓜,水生根茎类,1.821
2023-05-05,七彩椒,辣椒类,3.104
2023-05-05,上海青,花叶类,10.679
2023-05-05,云南油麦菜(份),花叶类,15.0
2023-05-05,云南生菜,花叶类,0.731
2023-05-05,云南生菜(份),花叶类,17.0
2023-05-05,净藕,水生根茎类,6.994
2023-05-05,双孢菇(盒),食用菌,15.0
2023-05-05,娃娃菜,花叶类,17.0
2023-05-05,小皱皮(份),辣椒类,6.0
2023-05-05,小米椒(份),辣椒类,19.0
2023-05-05,小青菜,花叶类,7.351
2023-05-05,杏鲍菇,食用菌,2.185
2023-05-05,枝江青梗散花,花菜类,15.831
2023-05-05,海鲜菇(包),食用菌,15.0
2023-05-05,白玉菇(袋),食用菌,1.0
2023-05-05,竹叶菜,花叶类,16.238
2023-05-05,紫茄子,茄类,22.324
2023-05-05,红椒,辣椒类,1.987
2023-05-05,红莲藕带,水生根茎类,3.454
2023-05-05,红薯尖,花叶类,2.185
2023-05-05,芜湖青椒,辣椒类,22.575
2023-05-05,苋菜,花叶类,8.475999999999999
2023-05-05,茼蒿,花叶类,4.47
2023-05-05,菜心,花叶类,5.287
2023-05-05,菠菜(份),花叶类,10.0
2023-05-05,螺丝椒,辣椒类,10.311
2023-05-05,西兰花,花菜类,12.844
2023-05-05,西峡花菇,食用菌,2.941
2023-05-05,野藕,水生根茎类,2.741
2023-05-05,金针菇(盒),食用菌,27.0
2023-05-05,青线椒(份),辣椒类,4.0
2023-05-05,马齿苋,花叶类,0.954
2023-05-05,高瓜,水生根茎类,0.265
2023-05-06,七彩椒,辣椒类,0.81
2023-05-06,上海青,花叶类,2.036
2023-05-06,云南油麦菜(份),花叶类,22.0
2023-05-06,云南生菜(份),花叶类,29.0
2023-05-06,净藕,水生根茎类,7.309
2023-05-06,双孢菇(盒),食用菌,10.0
2023-05-06,奶白菜(份),花叶类,22.0
2023-05-06,姜蒜小米椒组合装(小份),辣椒类,8.0
2023-05-06,娃娃菜,花叶类,24.0
2023-05-06,小皱皮(份),辣椒类,3.0
2023-05-06,小米椒(份),辣椒类,18.0
2023-05-06,小青菜,花叶类,7.627
2023-05-06,木耳菜,花叶类,4.5169999999999995
2023-05-06,杏鲍菇,食用菌,2.015
2023-05-06,枝江青梗散花,花菜类,24.411
2023-05-06,槐花,花叶类,0.558
2023-05-06,海鲜菇(包),食用菌,21.0
2023-05-06,白玉菇(袋),食用菌,2.0
2023-05-06,竹叶菜,花叶类,10.893
2023-05-06,紫茄子,茄类,23.097
2023-05-06,红椒,辣椒类,1.8760000000000001
2023-05-06,红莲藕带,水生根茎类,3.472
2023-05-06,红薯尖,花叶类,4.678
2023-05-06,芜湖青椒,辣椒类,28.898
2023-05-06,苋菜,花叶类,8.19
2023-05-06,茼蒿,花叶类,7.677
2023-05-06,菜心,花叶类,3.326
2023-05-06,菠菜(份),花叶类,16.0
2023-05-06,虫草花(份),食用菌,3.0
2023-05-06,螺丝椒,辣椒类,14.921
2023-05-06,蟹味菇与白玉菇双拼(盒),食用菌,4.0
2023-05-06,西兰花,花菜类,9.676
2023-05-06,西峡花菇,食用菌,4.682
2023-05-06,野藕,水生根茎类,7.0
2023-05-06,金针菇(盒),食用菌,53.0
2023-05-06,青红杭椒组合装(份),辣椒类,9.0
2023-05-06,青线椒(份),辣椒类,10.0
2023-05-06,马齿苋,花叶类,1.3250000000000002
2023-05-07,七彩椒,辣椒类,0.292
2023-05-07,上海青,花叶类,12.016
2023-05-07,云南油麦菜(份),花叶类,22.0
2023-05-07,云南生菜(份),花叶类,40.0
2023-05-07,净藕,水生根茎类,9.388
2023-05-07,双孢菇(盒),食用菌,23.0
2023-05-07,奶白菜(份),花叶类,40.0
2023-05-07,姜蒜小米椒组合装(小份),辣椒类,10.0
2023-05-07,娃娃菜,花叶类,32.0
2023-05-07,小皱皮(份),辣椒类,4.0
2023-05-07,小米椒(份),辣椒类,26.0
2023-05-07,小青菜,花叶类,11.82
2023-05-07,木耳菜,花叶类,5.001
2023-05-07,杏鲍菇,食用菌,7.671
2023-05-07,枝江青梗散花,花菜类,26.631
2023-05-07,槐花,花叶类,0.257
2023-05-07,海鲜菇(包),食用菌,22.0
2023-05-07,白玉菇(袋),食用菌,1.0
2023-05-07,竹叶菜,花叶类,19.509
2023-05-07,紫茄子,茄类,39.966
2023-05-07,红椒,辣椒类,2.642
2023-05-07,红莲藕带,水生根茎类,2.876
2023-05-07,红薯尖,花叶类,5.503
2023-05-07,芜湖青椒,辣椒类,40.937
2023-05-07,苋菜,花叶类,12.905999999999999
2023-05-07,菜心,花叶类,3.081
2023-05-07,菠菜(份),花叶类,32.0
2023-05-07,虫草花(份),食用菌,3.0
2023-05-07,螺丝椒,辣椒类,11.962
2023-05-07,螺丝椒(份),辣椒类,25.0
2023-05-07,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-05-07,西兰花,花菜类,27.527
2023-05-07,西峡花菇,食用菌,3.752
2023-05-07,野藕,水生根茎类,4.871
2023-05-07,金针菇(盒),食用菌,54.0
2023-05-07,青红杭椒组合装(份),辣椒类,7.0
2023-05-07,青线椒(份),辣椒类,7.0
2023-05-07,马齿苋,花叶类,1.586
2023-05-07,高瓜,水生根茎类,1.683
2023-05-07,黄花菜,花叶类,0.453
2023-05-08,七彩椒,辣椒类,1.2369999999999999
2023-05-08,上海青,花叶类,2.131
2023-05-08,云南油麦菜(份),花叶类,11.0
2023-05-08,云南生菜(份),花叶类,29.0
2023-05-08,净藕,水生根茎类,2.016
2023-05-08,双孢菇(盒),食用菌,10.0
2023-05-08,奶白菜(份),花叶类,17.0
2023-05-08,姜蒜小米椒组合装(小份),辣椒类,5.0
2023-05-08,娃娃菜,花叶类,15.0
2023-05-08,小皱皮(份),辣椒类,10.0
2023-05-08,小米椒(份),辣椒类,10.0
2023-05-08,小青菜,花叶类,9.016
2023-05-08,木耳菜,花叶类,4.021
2023-05-08,杏鲍菇,食用菌,4.075
2023-05-08,枝江青梗散花,花菜类,2.5
2023-05-08,洪湖藕带,水生根茎类,1.244
2023-05-08,海鲜菇(包),食用菌,13.0
2023-05-08,白玉菇(袋),食用菌,1.0
2023-05-08,竹叶菜,花叶类,20.789
2023-05-08,紫茄子,茄类,21.757
2023-05-08,红椒,辣椒类,1.533
2023-05-08,红莲藕带,水生根茎类,2.834
2023-05-08,红薯尖,花叶类,2.121
2023-05-08,芜湖青椒,辣椒类,27.408
2023-05-08,苋菜,花叶类,7.771
2023-05-08,菜心,花叶类,9.822
2023-05-08,菠菜(份),花叶类,14.0
2023-05-08,虫草花(份),食用菌,2.0
2023-05-08,螺丝椒,辣椒类,7.806
2023-05-08,螺丝椒(份),辣椒类,20.0
2023-05-08,蟹味菇与白玉菇双拼(盒),食用菌,2.0
2023-05-08,西兰花,花菜类,15.363
2023-05-08,西峡花菇,食用菌,4.053
2023-05-08,野藕,水生根茎类,1.366
2023-05-08,金针菇(盒),食用菌,22.0
2023-05-08,青红杭椒组合装(份),辣椒类,3.0
2023-05-08,高瓜,水生根茎类,2.168
2023-05-08,黄花菜,花叶类,0.67
2023-05-09,七彩椒,辣椒类,2.047
2023-05-09,上海青,花叶类,12.094
2023-05-09,云南油麦菜(份),花叶类,22.0
2023-05-09,云南生菜(份),花叶类,21.0
2023-05-09,净藕,水生根茎类,3.0039999999999996
2023-05-09,双孢菇(盒),食用菌,7.0
2023-05-09,奶白菜(份),花叶类,26.0
2023-05-09,姜蒜小米椒组合装(小份),辣椒类,5.0
2023-05-09,娃娃菜,花叶类,9.0
2023-05-09,小皱皮(份),辣椒类,10.0
2023-05-09,小米椒(份),辣椒类,16.0
2023-05-09,小青菜,花叶类,7.424
2023-05-09,木耳菜,花叶类,4.665
2023-05-09,杏鲍菇,食用菌,5.737
2023-05-09,枝江青梗散花,花菜类,10.784
2023-05-09,洪湖藕带,水生根茎类,1.3780000000000001
2023-05-09,海鲜菇(包),食用菌,7.0
2023-05-09,白玉菇(袋),食用菌,1.0
2023-05-09,竹叶菜,花叶类,11.699
2023-05-09,紫茄子,茄类,17.224
2023-05-09,红椒,辣椒类,2.37
2023-05-09,红莲藕带,水生根茎类,0.8109999999999999
2023-05-09,红薯尖,花叶类,3.526
2023-05-09,芜湖青椒,辣椒类,15.25
2023-05-09,苋菜,花叶类,6.932
2023-05-09,菜心,花叶类,0.6930000000000001
2023-05-09,菠菜(份),花叶类,20.0
2023-05-09,虫草花(份),食用菌,1.0
2023-05-09,螺丝椒,辣椒类,11.054
2023-05-09,螺丝椒(份),辣椒类,19.0
2023-05-09,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-05-09,西兰花,花菜类,15.026
2023-05-09,西峡花菇,食用菌,3.2960000000000003
2023-05-09,野藕,水生根茎类,0.733
2023-05-09,金针菇(盒),食用菌,23.0
2023-05-09,青红杭椒组合装(份),辣椒类,1.0
2023-05-09,高瓜,水生根茎类,1.48
2023-05-10,七彩椒,辣椒类,2.601
2023-05-10,上海青,花叶类,12.153
2023-05-10,云南油麦菜(份),花叶类,21.0
2023-05-10,云南生菜(份),花叶类,39.0
2023-05-10,净藕,水生根茎类,7.687
2023-05-10,双孢菇(盒),食用菌,13.0
2023-05-10,奶白菜(份),花叶类,13.0
2023-05-10,姜蒜小米椒组合装(小份),辣椒类,7.0
2023-05-10,娃娃菜,花叶类,13.0
2023-05-10,小皱皮(份),辣椒类,6.0
2023-05-10,小米椒(份),辣椒类,28.0
2023-05-10,小青菜,花叶类,9.018
2023-05-10,木耳菜,花叶类,5.066
2023-05-10,杏鲍菇,食用菌,0.896
2023-05-10,枝江青梗散花,花菜类,11.009
2023-05-10,槐花,花叶类,0.745
2023-05-10,洪湖藕带,水生根茎类,0.5640000000000001
2023-05-10,海鲜菇(包),食用菌,19.0
2023-05-10,竹叶菜,花叶类,13.463000000000001
2023-05-10,紫茄子,茄类,28.106
2023-05-10,红椒,辣椒类,0.884
2023-05-10,红莲藕带,水生根茎类,0.661
2023-05-10,红薯尖,花叶类,5.43
2023-05-10,芜湖青椒,辣椒类,12.067
2023-05-10,苋菜,花叶类,6.342
2023-05-10,菠菜(份),花叶类,21.0
2023-05-10,虫草花(份),食用菌,1.0
2023-05-10,螺丝椒,辣椒类,6.7379999999999995
2023-05-10,螺丝椒(份),辣椒类,25.0
2023-05-10,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-05-10,西兰花,花菜类,15.413
2023-05-10,西峡花菇,食用菌,3.699
2023-05-10,野藕,水生根茎类,0.843
2023-05-10,金针菇(盒),食用菌,40.0
2023-05-10,青红杭椒组合装(份),辣椒类,11.0
2023-05-10,高瓜,水生根茎类,0.581
2023-05-10,黄花菜,花叶类,0.111
2023-05-11,七彩椒,辣椒类,2.008
2023-05-11,上海青,花叶类,5.186
2023-05-11,云南油麦菜(份),花叶类,18.0
2023-05-11,云南生菜(份),花叶类,28.0
2023-05-11,净藕,水生根茎类,4.264
2023-05-11,双孢菇(盒),食用菌,9.0
2023-05-11,奶白菜,花叶类,8.032
2023-05-11,姜蒜小米椒组合装(小份),辣椒类,7.0
2023-05-11,娃娃菜,花叶类,17.0
2023-05-11,小皱皮(份),辣椒类,2.0
2023-05-11,小米椒(份),辣椒类,25.0
2023-05-11,小青菜,花叶类,11.087
2023-05-11,木耳菜,花叶类,2.768
2023-05-11,杏鲍菇,食用菌,2.393
2023-05-11,枝江青梗散花,花菜类,10.157
2023-05-11,洪湖藕带,水生根茎类,3.194
2023-05-11,海鲜菇(包),食用菌,7.0
2023-05-11,牛首生菜,花叶类,8.718
2023-05-11,白玉菇(袋),食用菌,1.0
2023-05-11,竹叶菜,花叶类,14.574
2023-05-11,紫茄子,茄类,13.908
2023-05-11,红椒,辣椒类,0.945
2023-05-11,红薯尖,花叶类,4.069
2023-05-11,芜湖青椒,辣椒类,14.847
2023-05-11,苋菜,花叶类,8.686
2023-05-11,菜心,花叶类,5.056
2023-05-11,菠菜(份),花叶类,27.0
2023-05-11,虫草花(份),食用菌,3.0
2023-05-11,螺丝椒,辣椒类,9.942
2023-05-11,螺丝椒(份),辣椒类,6.0
2023-05-11,蟹味菇与白玉菇双拼(盒),食用菌,1.0
