product1,product2,样本数,相关系数,p值,显著性,关系类型,簇
灯笼椒(份),虫草花(袋),0,,,No,无显著关联,1
灯笼椒(份),蟹味菇,0,,,No,无显著关联,1
灯笼椒(份),蟹味菇(袋),0,,,No,无显著关联,1
灯笼椒(份),蟹味菇与白玉菇双拼(盒),0,,,No,无显著关联,1
灯笼椒(份),襄甜红菜苔(袋),1,,,No,无显著关联,1
灯笼椒(份),西峡花菇,0,,,No,无显著关联,1
灯笼椒(份),西峡香菇(份),0,,,No,无显著关联,1
灯笼椒(份),豌豆尖,0,,,No,无显著关联,1
灯笼椒(份),赤松茸,0,,,No,无显著关联,1
灯笼椒(份),赤松茸(盒),0,,,No,无显著关联,1
灯笼椒(份),辣妹子,0,,,No,无显著关联,1
灯笼椒(份),野生粉藕,0,,,No,无显著关联,1
灯笼椒(份),野藕,0,,,No,无显著关联,1
灯笼椒(份),金针菇(份),0,,,No,无显著关联,1
灯笼椒(份),银耳(朵),2,,,No,无显著关联,1
灯笼椒(份),随州泡泡青,0,,,No,无显著关联,1
灯笼椒(份),青尖椒(份),0,,,No,无显著关联,1
灯笼椒(份),青杭椒,0,,,No,无显著关联,1
灯笼椒(份),青杭椒(份),0,,,No,无显著关联,1
灯笼椒(份),青红尖椒组合装(份),0,,,No,无显著关联,1
灯笼椒(份),青红杭椒组合装(份),0,,,No,无显著关联,1
灯笼椒(份),青线椒(份),0,,,No,无显著关联,1
灯笼椒(份),青菜苔,0,,,No,无显著关联,1
灯笼椒(份),面条菜,0,,,No,无显著关联,1
灯笼椒(份),马兰头,0,,,No,无显著关联,1
灯笼椒(份),马齿苋,0,,,No,无显著关联,1
灯笼椒(份),高瓜,0,,,No,无显著关联,1
灯笼椒(份),鱼腥草,0,,,No,无显著关联,1
灯笼椒(份),鱼腥草(份),0,,,No,无显著关联,1
灯笼椒(份),鲜木耳,0,,,No,无显著关联,1
灯笼椒(份),鲜木耳(份),0,,,No,无显著关联,1
灯笼椒(份),鲜粽叶,0,,,No,无显著关联,1
灯笼椒(份),鲜粽叶(袋),0,,,No,无显著关联,1
灯笼椒(份),鲜粽子叶,0,,,No,无显著关联,1
灯笼椒(份),鲜藕带(袋),0,,,No,无显著关联,1
灯笼椒(份),鸡枞菌,0,,,No,无显著关联,1
灯笼椒(份),鹿茸菇(盒),0,,,No,无显著关联,1
灯笼椒(份),黄心菜,0,,,No,无显著关联,1
灯笼椒(份),黄花菜,0,,,No,无显著关联,1
灯笼椒(份),黑油菜,0,,,No,无显著关联,1
灯笼椒(份),黑牛肝菌,0,,,No,无显著关联,1
灯笼椒(份),黑牛肝菌(盒),0,,,No,无显著关联,1
灯笼椒(份),黑皮鸡枞菌,0,,,No,无显著关联,1
灯笼椒(份),黑皮鸡枞菌(盒),0,,,No,无显著关联,1
灯笼椒(份),龙牙菜,0,,,No,无显著关联,1
牛排菇,牛排菇(盒),0,,,No,无显著关联,1
牛排菇,牛首生菜,0,,,No,无显著关联,1
牛排菇,猪肚菇(盒),0,,,No,无显著关联,1
牛排菇,猴头菇,0,,,No,无显著关联,1
牛排菇,甘蓝叶,0,,,No,无显著关联,1
牛排菇,田七,0,,,No,无显著关联,1
牛排菇,白玉菇,0,,,No,无显著关联,1
牛排菇,白玉菇(盒),0,,,No,无显著关联,1
牛排菇,白菜苔,0,,,No,无显著关联,1
牛排菇,白蒿,0,,,No,无显著关联,1
牛排菇,秀珍菇,2,,,No,无显著关联,1
牛排菇,竹叶菜(份),0,,,No,无显著关联,1
牛排菇,紫圆茄,0,,,No,无显著关联,1
牛排菇,紫尖椒,0,,,No,无显著关联,1
牛排菇,紫白菜,0,,,No,无显著关联,1
牛排菇,紫苏,0,,,No,无显著关联,1
牛排菇,紫苏(份),0,,,No,无显著关联,1
牛排菇,紫螺丝椒,0,,,No,无显著关联,1
牛排菇,紫贝菜,0,,,No,无显著关联,1
牛排菇,红尖椒(份),0,,,No,无显著关联,1
牛排菇,红杭椒(份),0,,,No,无显著关联,1
牛排菇,红椒(份),0,,,No,无显著关联,1
牛排菇,红橡叶,0,,,No,无显著关联,1
牛排菇,红灯笼椒(份),0,,,No,无显著关联,1
牛排菇,红珊瑚(粗叶),0,,,No,无显著关联,1
牛排菇,红线椒,0,,,No,无显著关联,1
牛排菇,红莲藕带,0,,,No,无显著关联,1
牛排菇,红薯尖(份),0,,,No,无显著关联,1
牛排菇,组合椒系列,0,,,No,无显著关联,1
牛排菇,绣球菌,0,,,No,无显著关联,1
牛排菇,绣球菌(袋),0,,,No,无显著关联,1
牛排菇,绿牛油,0,,,No,无显著关联,1
牛排菇,艾蒿,0,,,No,无显著关联,1
牛排菇,芝麻苋菜,0,,,No,无显著关联,1
牛排菇,芥兰,0,,,No,无显著关联,1
牛排菇,芥菜,0,,,No,无显著关联,1
牛排菇,花菇(一人份),0,,,No,无显著关联,1
牛排菇,苋菜(份),0,,,No,无显著关联,1
牛排菇,茶树菇(袋),0,,,No,无显著关联,1
牛排菇,茼蒿(份),0,,,No,无显著关联,1
牛排菇,荠菜,0,,,No,无显著关联,1
牛排菇,荸荠(份),0,,,No,无显著关联,1
牛排菇,莲蓬(个),0,,,No,无显著关联,1
牛排菇,菊花油菜,0,,,No,无显著关联,1
牛排菇,菌菇火锅套餐(份),0,,,No,无显著关联,1
牛排菇,菌蔬四宝(份),0,,,No,无显著关联,1
牛排菇,菜心(份),0,,,No,无显著关联,1
牛排菇,菱角,0,,,No,无显著关联,1
牛排菇,萝卜叶,0,,,No,无显著关联,1
牛排菇,蒲公英,0,,,No,无显著关联,1
牛排菇,蔡甸藜蒿(份),0,,,No,无显著关联,1
牛排菇,薄荷叶,0,,,No,无显著关联,1
牛排菇,藕尖,0,,,No,无显著关联,1
牛排菇,虫草花,1,,,No,无显著关联,1
牛排菇,虫草花(份),0,,,No,无显著关联,1
牛排菇,虫草花(盒),0,,,No,无显著关联,1
牛排菇,蟹味菇(盒),0,,,No,无显著关联,1
牛排菇,蟹味菇(袋),0,,,No,无显著关联,1
牛排菇,蟹味菇与白玉菇双拼(盒),0,,,No,无显著关联,1
牛排菇,襄甜红菜苔(袋),0,,,No,无显著关联,1
牛排菇,西峡花菇,0,,,No,无显著关联,1
牛排菇,西峡香菇(份),0,,,No,无显著关联,1
牛排菇,豌豆尖,0,,,No,无显著关联,1
牛排菇,赤松茸,0,,,No,无显著关联,1
牛排菇,赤松茸(盒),0,,,No,无显著关联,1
牛排菇,野生粉藕,2,,,No,无显著关联,1
牛排菇,野藕,0,,,No,无显著关联,1
牛排菇,金针菇(份),0,,,No,无显著关联,1
牛排菇,青尖椒(份),0,,,No,无显著关联,1
牛排菇,青杭椒,0,,,No,无显著关联,1
牛排菇,青杭椒(份),0,,,No,无显著关联,1
牛排菇,青红尖椒组合装(份),0,,,No,无显著关联,1
牛排菇,青红杭椒组合装(份),0,,,No,无显著关联,1
牛排菇,青线椒(份),0,,,No,无显著关联,1
牛排菇,青菜苔,0,,,No,无显著关联,1
牛排菇,面条菜,0,,,No,无显著关联,1
牛排菇,马兰头,0,,,No,无显著关联,1
牛排菇,马齿苋,0,,,No,无显著关联,1
牛排菇,高瓜,2,,,No,无显著关联,1
牛排菇,鱼腥草,0,,,No,无显著关联,1
牛排菇,鱼腥草(份),0,,,No,无显著关联,1
牛排菇,鲜木耳(份),0,,,No,无显著关联,1
牛排菇,鲜粽叶,0,,,No,无显著关联,1
牛排菇,鲜粽叶(袋),0,,,No,无显著关联,1
牛排菇,鲜粽子叶,0,,,No,无显著关联,1
牛排菇,鲜藕带(袋),0,,,No,无显著关联,1
牛排菇,鸡枞菌,0,,,No,无显著关联,1
牛排菇,鹿茸菇(盒),0,,,No,无显著关联,1
牛排菇,黄花菜,0,,,No,无显著关联,1
牛排菇,黑油菜,0,,,No,无显著关联,1
牛排菇,黑牛肝菌,0,,,No,无显著关联,1
牛排菇,黑牛肝菌(盒),0,,,No,无显著关联,1
牛排菇,黑皮鸡枞菌(盒),0,,,No,无显著关联,1
牛排菇,龙牙菜,0,,,No,无显著关联,1
牛排菇(盒),猪肚菇(盒),2,,,No,无显著关联,1
牛排菇(盒),猴头菇,1,,,No,无显著关联,1
牛排菇(盒),甘蓝叶,0,,,No,无显著关联,1
牛排菇(盒),田七,0,,,No,无显著关联,1
牛排菇(盒),白玉菇,0,,,No,无显著关联,1
牛排菇(盒),白蒿,0,,,No,无显著关联,1
牛排菇(盒),秀珍菇,0,,,No,无显著关联,1
牛排菇(盒),紫圆茄,0,,,No,无显著关联,1
牛排菇(盒),紫尖椒,0,,,No,无显著关联,1
牛排菇(盒),紫白菜,1,,,No,无显著关联,1
牛排菇(盒),紫苏,4,,,No,无显著关联,1
牛排菇(盒),紫苏(份),4,,,No,无显著关联,1
牛排菇(盒),紫螺丝椒,0,,,No,无显著关联,1
牛排菇(盒),紫贝菜,0,,,No,无显著关联,1
牛排菇(盒),红椒(份),2,,,No,无显著关联,1
牛排菇(盒),红橡叶,0,,,No,无显著关联,1
牛排菇(盒),红灯笼椒(份),0,,,No,无显著关联,1
牛排菇(盒),红珊瑚(粗叶),0,,,No,无显著关联,1
牛排菇(盒),红线椒,1,,,No,无显著关联,1
牛排菇(盒),红莲藕带,1,,,No,无显著关联,1
牛排菇(盒),红薯尖(份),2,,,No,无显著关联,1
牛排菇(盒),组合椒系列,0,,,No,无显著关联,1
牛排菇(盒),绣球菌,0,,,No,无显著关联,1
牛排菇(盒),绣球菌(袋),0,,,No,无显著关联,1
牛排菇(盒),绿牛油,0,,,No,无显著关联,1
牛排菇(盒),艾蒿,0,,,No,无显著关联,1
牛排菇(盒),芝麻苋菜,0,,,No,无显著关联,1
牛排菇(盒),芥兰,0,,,No,无显著关联,1
牛排菇(盒),芥菜,0,,,No,无显著关联,1
牛排菇(盒),花茄子,2,,,No,无显著关联,1
牛排菇(盒),花菇(一人份),1,,,No,无显著关联,1
牛排菇(盒),茶树菇(袋),0,,,No,无显著关联,1
牛排菇(盒),荠菜,1,,,No,无显著关联,1
牛排菇(盒),荸荠(份),0,,,No,无显著关联,1
牛排菇(盒),莲蓬(个),2,,,No,无显著关联,1
牛排菇(盒),菊花油菜,0,,,No,无显著关联,1
牛排菇(盒),菌菇火锅套餐(份),0,,,No,无显著关联,1
牛排菇(盒),菌蔬四宝(份),0,,,No,无显著关联,1
牛排菇(盒),蒲公英,3,,,No,无显著关联,1
牛排菇(盒),蔡甸藜蒿,3,,,No,无显著关联,1
牛排菇(盒),蔡甸藜蒿(份),0,,,No,无显著关联,1
牛排菇(盒),薄荷叶,0,,,No,无显著关联,1
牛排菇(盒),藕尖,0,,,No,无显著关联,1
牛排菇(盒),虫草花,0,,,No,无显著关联,1
牛排菇(盒),虫草花(份),4,,,No,无显著关联,1
牛排菇(盒),虫草花(盒),0,,,No,无显著关联,1
牛排菇(盒),虫草花(袋),0,,,No,无显著关联,1
牛排菇(盒),蟹味菇(盒),1,,,No,无显著关联,1
牛排菇(盒),蟹味菇(袋),0,,,No,无显著关联,1
牛排菇(盒),蟹味菇与白玉菇双拼(盒),4,,,No,无显著关联,1
牛排菇(盒),襄甜红菜苔(袋),0,,,No,无显著关联,1
牛排菇(盒),西峡花菇,10,,,No,无显著关联,1
牛排菇(盒),西峡香菇(份),0,,,No,无显著关联,1
牛排菇(盒),豌豆尖,3,,,No,无显著关联,1
牛排菇(盒),赤松茸,0,,,No,无显著关联,1
牛排菇(盒),赤松茸(盒),3,,,No,无显著关联,1
牛排菇(盒),辣妹子,1,,,No,无显著关联,1
牛排菇(盒),野生粉藕,0,,,No,无显著关联,1
牛排菇(盒),野藕,4,,,No,无显著关联,1
牛排菇(盒),金针菇(份),0,,,No,无显著关联,1
牛排菇(盒),随州泡泡青,3,,,No,无显著关联,1
牛排菇(盒),青杭椒,1,,,No,无显著关联,1
牛排菇(盒),青红尖椒组合装(份),0,,,No,无显著关联,1
牛排菇(盒),青菜苔,0,,,No,无显著关联,1
牛排菇(盒),面条菜,3,,,No,无显著关联,1
牛排菇(盒),马兰头,0,,,No,无显著关联,1
牛排菇(盒),马齿苋,3,,,No,无显著关联,1
牛排菇(盒),鱼腥草,4,,,No,无显著关联,1
牛排菇(盒),鱼腥草(份),4,,,No,无显著关联,1
牛排菇(盒),鲜木耳,6,,,No,无显著关联,1
牛排菇(盒),鲜粽叶,0,,,No,无显著关联,1
牛排菇(盒),鲜粽叶(袋),0,,,No,无显著关联,1
牛排菇(盒),鲜粽子叶,0,,,No,无显著关联,1
牛排菇(盒),鲜藕带(袋),0,,,No,无显著关联,1
牛排菇(盒),鸡枞菌,0,,,No,无显著关联,1
牛排菇(盒),鹿茸菇(盒),0,,,No,无显著关联,1
牛排菇(盒),黄花菜,0,,,No,无显著关联,1
牛排菇(盒),黑油菜,0,,,No,无显著关联,1
牛排菇(盒),黑牛肝菌,0,,,No,无显著关联,1
牛排菇(盒),黑牛肝菌(盒),2,,,No,无显著关联,1
牛排菇(盒),黑皮鸡枞菌,0,,,No,无显著关联,1
牛排菇(盒),黑皮鸡枞菌(盒),1,,,No,无显著关联,1
牛排菇(盒),龙牙菜,1,,,No,无显著关联,1
牛首油菜,猴头菇,1,,,No,无显著关联,1
牛首油菜,甘蓝叶,0,,,No,无显著关联,1
牛首油菜,白玉菇,1,,,No,无显著关联,1
牛首油菜,白蒿,0,,,No,无显著关联,1
牛首油菜,竹叶菜(份),0,,,No,无显著关联,1
牛首油菜,紫圆茄,1,,,No,无显著关联,1
牛首油菜,紫尖椒,2,,,No,无显著关联,1
牛首油菜,紫苏(份),1,,,No,无显著关联,1
牛首油菜,紫螺丝椒,0,,,No,无显著关联,1
牛首油菜,红椒(份),0,,,No,无显著关联,1
牛首油菜,红橡叶,0,,,No,无显著关联,1
牛首油菜,红珊瑚(粗叶),0,,,No,无显著关联,1
牛首油菜,红线椒,1,,,No,无显著关联,1
牛首油菜,红莲藕带,0,,,No,无显著关联,1
牛首油菜,红薯尖(份),0,,,No,无显著关联,1
牛首油菜,绣球菌(袋),0,,,No,无显著关联,1
牛首油菜,绿牛油,0,,,No,无显著关联,1
牛首油菜,艾蒿,0,,,No,无显著关联,1
牛首油菜,芝麻苋菜,0,,,No,无显著关联,1
牛首油菜,芥兰,0,,,No,无显著关联,1
牛首油菜,芥菜,0,,,No,无显著关联,1
牛首油菜,花菇(一人份),0,,,No,无显著关联,1
牛首油菜,苋菜(份),0,,,No,无显著关联,1
牛首油菜,茶树菇(袋),0,,,No,无显著关联,1
牛首油菜,莲蓬(个),0,,,No,无显著关联,1
牛首油菜,菊花油菜,1,,,No,无显著关联,1
牛首油菜,菌菇火锅套餐(份),0,,,No,无显著关联,1
牛首油菜,菌蔬四宝(份),0,,,No,无显著关联,1
牛首油菜,菱角,0,,,No,无显著关联,1
牛首油菜,蒲公英,2,,,No,无显著关联,1
牛首油菜,蔡甸藜蒿(份),0,,,No,无显著关联,1
牛首油菜,薄荷叶,0,,,No,无显著关联,1
牛首油菜,虫草花(盒),0,,,No,无显著关联,1
牛首油菜,蟹味菇与白玉菇双拼(盒),0,,,No,无显著关联,1
牛首油菜,西峡香菇(份),0,,,No,无显著关联,1
牛首油菜,赤松茸,0,,,No,无显著关联,1
牛首油菜,赤松茸(盒),5,,,No,无显著关联,1
牛首油菜,金针菇(份),0,,,No,无显著关联,1
牛首油菜,青红尖椒组合装(份),0,,,No,无显著关联,1
牛首油菜,青红杭椒组合装(份),0,,,No,无显著关联,1
牛首油菜,青菜苔,0,,,No,无显著关联,1
牛首油菜,面条菜,1,,,No,无显著关联,1
牛首油菜,马兰头,1,,,No,无显著关联,1
牛首油菜,马齿苋,0,,,No,无显著关联,1
牛首油菜,鱼腥草,0,,,No,无显著关联,1
牛首油菜,鱼腥草(份),0,,,No,无显著关联,1
牛首油菜,鲜木耳(份),0,,,No,无显著关联,1
牛首油菜,鲜粽叶,0,,,No,无显著关联,1
牛首油菜,鲜粽叶(袋),0,,,No,无显著关联,1
牛首油菜,鲜粽子叶,0,,,No,无显著关联,1
牛首油菜,鲜藕带(袋),0,,,No,无显著关联,1
牛首油菜,鸡枞菌,2,,,No,无显著关联,1
牛首油菜,鹿茸菇(盒),0,,,No,无显著关联,1
牛首油菜,黄花菜,0,,,No,无显著关联,1
牛首油菜,黑油菜,0,,,No,无显著关联,1
牛首油菜,黑牛肝菌,0,,,No,无显著关联,1
牛首油菜,龙牙菜,0,,,No,无显著关联,1
牛首生菜,猴头菇,0,,,No,无显著关联,1
牛首生菜,甘蓝叶,0,,,No,无显著关联,1
牛首生菜,白玉菇(盒),2,,,No,无显著关联,1
牛首生菜,白蒿,0,,,No,无显著关联,1
牛首生菜,秀珍菇,1,,,No,无显著关联,1
牛首生菜,竹叶菜(份),0,,,No,无显著关联,1
牛首生菜,紫圆茄,0,,,No,无显著关联,1
牛首生菜,紫尖椒,2,,,No,无显著关联,1
牛首生菜,紫白菜,0,,,No,无显著关联,1
牛首生菜,紫苏(份),0,,,No,无显著关联,1
牛首生菜,紫螺丝椒,0,,,No,无显著关联,1
牛首生菜,红尖椒(份),2,,,No,无显著关联,1
牛首生菜,红杭椒(份),0,,,No,无显著关联,1
牛首生菜,红椒(份),0,,,No,无显著关联,1
牛首生菜,红橡叶,0,,,No,无显著关联,1
牛首生菜,红珊瑚(粗叶),0,,,No,无显著关联,1
牛首生菜,红线椒,0,,,No,无显著关联,1
牛首生菜,红薯尖(份),0,,,No,无显著关联,1
牛首生菜,绣球菌,0,,,No,无显著关联,1
牛首生菜,绣球菌(袋),0,,,No,无显著关联,1
牛首生菜,绿牛油,0,,,No,无显著关联,1
牛首生菜,艾蒿,0,,,No,无显著关联,1
牛首生菜,芝麻苋菜,0,,,No,无显著关联,1
牛首生菜,芥兰,0,,,No,无显著关联,1
牛首生菜,芥菜,0,,,No,无显著关联,1
牛首生菜,花茄子,1,,,No,无显著关联,1
牛首生菜,花菇(一人份),0,,,No,无显著关联,1
牛首生菜,苋菜(份),0,,,No,无显著关联,1
牛首生菜,茶树菇(袋),0,,,No,无显著关联,1
牛首生菜,荠菜,0,,,No,无显著关联,1
牛首生菜,荸荠(份),0,,,No,无显著关联,1
牛首生菜,莲蓬(个),0,,,No,无显著关联,1
牛首生菜,菊花油菜,0,,,No,无显著关联,1
牛首生菜,菌菇火锅套餐(份),0,,,No,无显著关联,1
牛首生菜,菌蔬四宝(份),0,,,No,无显著关联,1
牛首生菜,蒲公英,0,,,No,无显著关联,1
牛首生菜,蔡甸藜蒿(份),0,,,No,无显著关联,1
牛首生菜,薄荷叶,1,,,No,无显著关联,1
牛首生菜,虫草花(盒),0,,,No,无显著关联,1
牛首生菜,蟹味菇,0,,,No,无显著关联,1
牛首生菜,蟹味菇(盒),3,,,No,无显著关联,1
牛首生菜,襄甜红菜苔(袋),0,,,No,无显著关联,1
牛首生菜,西峡香菇(份),0,,,No,无显著关联,1
牛首生菜,豌豆尖,1,,,No,无显著关联,1
牛首生菜,赤松茸,0,,,No,无显著关联,1
牛首生菜,赤松茸(盒),5,,,No,无显著关联,1
牛首生菜,野生粉藕,0,,,No,无显著关联,1
牛首生菜,金针菇(份),0,,,No,无显著关联,1
牛首生菜,青尖椒(份),1,,,No,无显著关联,1
牛首生菜,青杭椒,0,,,No,无显著关联,1
牛首生菜,青杭椒(份),0,,,No,无显著关联,1
牛首生菜,青红尖椒组合装(份),2,,,No,无显著关联,1
牛首生菜,青线椒(份),2,,,No,无显著关联,1
牛首生菜,面条菜,1,,,No,无显著关联,1
牛首生菜,马兰头,0,,,No,无显著关联,1
牛首生菜,鱼腥草,0,,,No,无显著关联,1
牛首生菜,鱼腥草(份),1,,,No,无显著关联,1
牛首生菜,鲜木耳(份),0,,,No,无显著关联,1
牛首生菜,鲜粽叶,0,,,No,无显著关联,1
牛首生菜,鸡枞菌,0,,,No,无显著关联,1
牛首生菜,鹿茸菇(盒),0,,,No,无显著关联,1
牛首生菜,黄花菜,1,,,No,无显著关联,1
牛首生菜,黑油菜,0,,,No,无显著关联,1
牛首生菜,黑牛肝菌,1,,,No,无显著关联,1
牛首生菜,龙牙菜,0,,,No,无显著关联,1
猪肚菇(盒),猴头菇,0,,,No,无显著关联,1
猪肚菇(盒),甘蓝叶,0,,,No,无显著关联,1
猪肚菇(盒),田七,0,,,No,无显著关联,1
猪肚菇(盒),白玉菇,0,,,No,无显著关联,1
猪肚菇(盒),白玉菇(盒),0,,,No,无显著关联,1
猪肚菇(盒),白玉菇(袋),1,,,No,无显著关联,1
猪肚菇(盒),白菜苔,0,,,No,无显著关联,1
猪肚菇(盒),白蒿,0,,,No,无显著关联,1
猪肚菇(盒),秀珍菇,0,,,No,无显著关联,1
猪肚菇(盒),竹叶菜(份),0,,,No,无显著关联,1
猪肚菇(盒),紫圆茄,0,,,No,无显著关联,1
猪肚菇(盒),紫尖椒,0,,,No,无显著关联,1
猪肚菇(盒),紫白菜,0,,,No,无显著关联,1
猪肚菇(盒),紫苏,0,,,No,无显著关联,1
猪肚菇(盒),紫苏(份),0,,,No,无显著关联,1
猪肚菇(盒),紫螺丝椒,0,,,No,无显著关联,1
猪肚菇(盒),紫贝菜,0,,,No,无显著关联,1
猪肚菇(盒),红尖椒,2,,,No,无显著关联,1
猪肚菇(盒),红尖椒(份),0,,,No,无显著关联,1
猪肚菇(盒),红杭椒(份),0,,,No,无显著关联,1
猪肚菇(盒),红椒(份),0,,,No,无显著关联,1
猪肚菇(盒),红橡叶,0,,,No,无显著关联,1
猪肚菇(盒),红灯笼椒,0,,,No,无显著关联,1
猪肚菇(盒),红灯笼椒(份),1,,,No,无显著关联,1
猪肚菇(盒),红珊瑚(粗叶),0,,,No,无显著关联,1
猪肚菇(盒),红线椒,0,,,No,无显著关联,1
猪肚菇(盒),红莲藕带,0,,,No,无显著关联,1
猪肚菇(盒),红薯尖(份),0,,,No,无显著关联,1
猪肚菇(盒),组合椒系列,0,,,No,无显著关联,1
猪肚菇(盒),绣球菌,0,,,No,无显著关联,1
猪肚菇(盒),绣球菌(袋),0,,,No,无显著关联,1
猪肚菇(盒),绿牛油,0,,,No,无显著关联,1
猪肚菇(盒),艾蒿,0,,,No,无显著关联,1
猪肚菇(盒),芝麻苋菜,0,,,No,无显著关联,1
猪肚菇(盒),芥兰,0,,,No,无显著关联,1
猪肚菇(盒),芥菜,0,,,No,无显著关联,1
猪肚菇(盒),花茄子,0,,,No,无显著关联,1
猪肚菇(盒),花菇(一人份),0,,,No,无显著关联,1
猪肚菇(盒),苋菜(份),0,,,No,无显著关联,1
猪肚菇(盒),茶树菇(袋),0,,,No,无显著关联,1
猪肚菇(盒),荠菜,0,,,No,无显著关联,1
猪肚菇(盒),荸荠(份),0,,,No,无显著关联,1
猪肚菇(盒),莲蓬(个),0,,,No,无显著关联,1
猪肚菇(盒),菊花油菜,0,,,No,无显著关联,1
猪肚菇(盒),菌菇火锅套餐(份),0,,,No,无显著关联,1
猪肚菇(盒),菌蔬四宝(份),0,,,No,无显著关联,1
猪肚菇(盒),菱角,0,,,No,无显著关联,1
猪肚菇(盒),萝卜叶,0,,,No,无显著关联,1
猪肚菇(盒),蒲公英,0,,,No,无显著关联,1
猪肚菇(盒),蔡甸藜蒿,0,,,No,无显著关联,1
猪肚菇(盒),蔡甸藜蒿(份),0,,,No,无显著关联,1
猪肚菇(盒),薄荷叶,0,,,No,无显著关联,1
猪肚菇(盒),藕尖,1,,,No,无显著关联,1
猪肚菇(盒),虫草花,0,,,No,无显著关联,1
猪肚菇(盒),虫草花(份),0,,,No,无显著关联,1
猪肚菇(盒),虫草花(盒),0,,,No,无显著关联,1
猪肚菇(盒),虫草花(袋),0,,,No,无显著关联,1
猪肚菇(盒),蟹味菇,0,,,No,无显著关联,1
猪肚菇(盒),蟹味菇(盒),0,,,No,无显著关联,1
猪肚菇(盒),蟹味菇(袋),0,,,No,无显著关联,1
猪肚菇(盒),蟹味菇与白玉菇双拼(盒),0,,,No,无显著关联,1
猪肚菇(盒),襄甜红菜苔(袋),0,,,No,无显著关联,1
猪肚菇(盒),西峡花菇,0,,,No,无显著关联,1
猪肚菇(盒),西峡香菇(份),0,,,No,无显著关联,1
